gene_id	product	Chr	Start	End	Strand	Length	batch_1	batch_2	batch_3	chemostat_1	chemostat_2	chemostat_3	batch	chemostat	log2fold
gene_4408	hydroxymethylglutaryl-CoA synthase	NC_001145.3	19060	20535	-	1476	388.3077165460276	411.02209125964686	423.19149128944196	329.4495535007591	469.1054051175	440.9712073350099	407.5070996983721	413.1753886510897	0.019929122563446176
gene_4409	cytochrome-b5 reductase	NC_001145.3	20761	21699	-	939	252.10666328285456	240.09819624762076	234.2032077485175	112.64854862478569	104.547727273289	110.97547442015315	242.13602242633092	109.39058343940928	-1.1463291767150598
gene_4410	alpha-tubulin TUB3	NC_001145.3;NC_001145.3	22048;23659	23360;23683	-;-	1338	166.12924396126678	173.42160412854682	192.95388875178642	102.19998759292149	125.06182033164121	127.77809906827493	177.5015789472	118.34663566427922	-0.584813172154474
gene_4411	phosphate transporter PHO84	NC_001145.3	24037	25800	-	1764	39.31218612904893	20.838158669450227	22.753349584941716	27.11428242261183	40.03955512594047	34.191387365364086	27.634564794480294	33.781741637972125	0.28976976454587333
gene_4412	hypothetical protein	NC_001145.3	26038	26418	-	381	15.167693860814156	18.491814819268036	15.362989975659467	27.36062659967977	6.920416935347735	8.792071036807908	16.34083288524722	14.357704857278472	-0.1866564607942169
gene_4413	Rag GTPase GTR1	NC_001145.3	26930	27862	+	933	76.31746744505881	79.94549522975736	73.93924091408914	100.55690097567197	91.4483666456665	99.05733368136909	76.73406786296843	97.02086710090252	0.33842781676778744
gene_4414	NADH-ubiquinone reductase (H(+)-translocating) NDI1	NC_001145.3	28266	29807	-	1542	140.67108626041488	113.23147308127332	115.77537290022751	470.63690784522413	691.3002202917005	695.9412674024393	123.2259774139719	619.2927985131213	2.3293152336294143
gene_4415	hypothetical protein	NC_001145.3	30611	31684	+	1074	27.67226509642551	29.804969683497173	24.135710907490548	49.95809449374654	47.45428755667018	44.74187260953357	27.204315229137745	47.38475155331677	0.8005873062948766
gene_4416	3'-5' poly(A) RNA exonuclease	NC_001145.3	32334	33851	+	1518	5.710366957480428	3.834056466651811	3.1673696865401824	13.128456904229047	16.559569095296364	20.12407370647143	4.23726437022414	16.60403323533228	1.9703283354866246
gene_4417	Nab6p	NC_001145.3	34243	37647	+	3405	55.1582875863528	48.75945532539728	48.68540224791192	68.79364803611632	214.78008274347079	218.23874106920962	50.86771505322067	167.2708239495989	1.7173636024959562
gene_4418	borate transporter	NC_001145.3	38196	39824	+	1629	260.868572135351	295.0383934928182	320.8201339957827	97.87107467462096	143.3514936607745	138.71934302519142	292.2423665413173	126.64730378686231	-1.2063489829267424
gene_4419	Van1p	NC_001145.3	40187	41794	-	1608	97.9320830761429	97.53502326477002	88.01269423755498	95.90782417768567	147.80033311921233	143.79920629090267	94.49326685948931	129.16912119593357	0.45097777086755503
gene_4420	Taf8p	NC_001145.3	42043	43575	-	1533	35.677155219856054	30.472238876216604	33.27287764647299	36.799995532480544	37.81513539672155	37.90359513646076	33.14075724751522	37.50624202188762	0.1785241066328889
gene_4421	Dat1p	NC_001145.3	44045	44791	+	747	64.65196875439976	51.668591014130804	61.00684745641251	55.82007354472821	41.27534386439542	42.592699689424975	59.10913574164769	46.56270569951621	-0.3442062570750832
gene_4422	Ctk3p	NC_001145.3	45063	45953	+	891	34.97725651380869	33.17617281767522	34.489136586770876	38.54006266130373	32.37766494751976	36.340560285472684	34.21418863941827	35.75276263143206	0.06345994621878025
gene_4423	ubiquitin-ubiquitin ligase BUL2	NC_001145.3	46942	49704	+	2763	28.982599762892754	32.15094839227879	28.52352245403287	28.51834615785106	87.49384268261065	73.65801735281292	29.88569020306814	63.223402064424874	1.081003758922972
gene_4424	2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase	NC_001145.3	50031	50954	-	924	229.39554065075714	218.30339178825187	202.48541924667595	225.6363362441124	201.1864066204663	211.4004635961368	216.72811722856167	212.7410688202385	-0.026787773568804168
gene_4425	Zds2p	NC_001145.3	51640	54468	+	2829	26.40961814713945	27.177997187228883	25.71514562052135	35.98133179305402	92.18983988873947	98.27581625587506	26.4342536516299	75.48232931255619	1.5137302951962284
gene_4426	hypothetical protein	NC_001145.3	54793	55110	+	318	117.47297128656841	131.4868153402055	105.83795688420119	71.34716114977539	28.17598323677292	31.260697019761448	118.26591450365838	43.594613802103254	-1.4398125423110666
gene_4427	Pml39p	NC_001145.3	55265	56269	-	1005	26.080995125913805	23.316966499234084	24.752757729439395	25.016116366028548	29.41177197522787	31.651455732508467	24.716906451529095	28.693114691254962	0.21520633751255655
gene_4428	orotate phosphoribosyltransferase URA5	NC_001145.3	56773	57453	+	681	468.8454444839988	481.5221118619722	465.98007952288947	348.02022206752565	211.0727165281059	213.94039522899243	472.11587862295346	257.6777779415413	-0.8735728838709164
gene_4429	RNA-binding signal recognition particle subunit SEC65	NC_001145.3	57866	58687	-	822	128.30263666387594	132.6645400839014	127.6658059056561	103.31896555926735	76.61890178420707	90.6560213573082	129.54432755114448	90.19796290026086	-0.5222790996985951
gene_4430	Mdm1p	NC_001145.3	58939	62322	-	3384	27.750290962105687	29.781201765089286	26.501449558126097	27.090244938194616	90.45973565490253	85.96691680434398	28.01098076177369	67.83896579914705	1.2761216267036737
gene_4431	Nup188p	NC_001145.3	62582	67549	-	4968	40.38045205646874	44.764290851873334	44.939926422070116	40.29987433464839	182.402417795951	162.94638321550656	43.361556443470725	128.549558448702	1.5678361738154827
gene_4433	Cac2p	NC_001145.3	68294	69700	+	1407	47.67336004455561	44.195557416848914	45.61282486757439	50.33730732188671	68.21553836271339	66.8197398797401	45.82724744299296	61.79086185478007	0.43118783009433326
gene_4434	Cue4p	NC_001145.3	69735	70088	-	354	58.88499066363898	63.600532583072024	60.233708276238715	62.35931446347753	19.52546206758825	25.203936972182667	60.9064105076499	35.696237834416145	-0.7708220750051116
gene_4435	hypothetical protein	NC_001145.3	70138	70311	+	174	7.116861281982997	2.6406976934561928	8.409912615986002	8.810343758010475	1.2357887384549526	0.7815174254940362	6.0558238638083965	3.609216640653155	-0.746637740198212
gene_4436	trehalose 6-phosphate synthase/phosphatase complex subunit	NC_001145.3	70624	73920	+	3297	15.96275073711382	9.105080794422202	8.432869611298065	88.62291917748335	351.21115946889756	290.33372357103445	11.166900380944696	243.3892674058051	4.445964727851656
gene_4437	Arg81p	NC_001145.3	74398	77040	-	2643	29.12716174317445	32.33580785131147	32.98234904009039	28.07309534334507	86.50521169184668	77.7609838366566	31.481772878192107	64.11309695728279	1.026102265691185
gene_4438	Taf13p	NC_001145.3	77267	77770	+	504	131.85962430785165	118.82091724642765	115.30733930285568	161.20831376264402	74.88879755037013	85.96691680434398	121.99596028571166	107.35467603911938	-0.18444835579125124
gene_4439	guanine nucleotide exchange factor VPS9	NC_001145.3	78335	79690	-	1356	48.85756760617973	49.58513618789202	54.41989598599791	41.37742860509876	55.116177735090886	59.98146240666728	50.95419992668989	52.15835624895231	0.033697309789743876
gene_4440	putative asparagine synthase	NC_001145.3	79909	81486	+	1578	32.17470746873682	42.22104106837753	40.802465771856035	23.704179631818295	43.994079088996315	37.31745706734023	38.39940476965679	35.00523859605161	-0.1335131453444121
gene_4441	Rad10p	NC_001145.3	81481	82113	-	633	20.867131973713178	16.937176359292486	16.842600892407983	31.96776863096123	16.559569095296364	15.239589797133707	18.215636408471216	21.255642507797102	0.22266838960057644
gene_4442	Gim5p	NC_001145.3;NC_001145.3	82275;82374	82290;82849	+;+	492	91.86826423145125	91.52271761954266	97.30005171213072	77.89633200679992	34.84924242442966	37.12207771096672	93.56367785437487	49.95588404739877	-0.9052939728268925
gene_4443	Utp14p	NC_001145.3	83090	85789	+	2700	82.02050833757959	88.94652260506666	94.61285183660696	47.57977200159346	126.79192456547814	153.76355346595162	88.52662759308441	109.37841667767441	0.30514469870784267
gene_4444	proteasome core particle subunit alpha 2	NC_001145.3	85987	86739	-	753	299.03104130233737	298.1849182990613	284.83612973938244	343.65254792201495	244.93332796177162	257.31461234391145	294.0173631135937	281.9668294092327	-0.060375906543333704
gene_4445	ribonuclease P	NC_001145.3	87123	90731	-	3609	77.31723389969225	75.79512127174843	72.57831486215017	148.16024801500836	553.6333548278188	468.5196965836747	75.23022334453029	390.10443314216735	2.374476095470591
gene_4447	SCF ubiquitin ligase complex subunit UFO1	NC_001145.3	92235	94241	+	2007	52.85696774750301	53.190256579800725	55.516557465426274	39.566213432835085	93.9199441225764	87.92071036807907	53.854593930910006	73.80228930783018	0.4545961263286256
gene_4448	cytochrome-b5 reductase	NC_001145.3	94431	95369	-	939	23.518232756116337	20.225663270859357	18.478009736812695	64.32395385241385	51.16165377203504	59.395324337546754	20.74063525459613	58.29364398733188	1.4908784366332626
gene_4449	D-arabinono-1,4-lactone oxidase	NC_001145.3	95791	97371	-	1581	102.99867361989433	113.92581168580644	104.85376005954464	132.06487960299725	223.92491940803743	215.30805072360698	107.25941512174848	190.4326165782139	0.8281762941299058
gene_4450	alpha-tubulin TUB1	NC_001145.3;NC_001145.3	97941;99376	99259;99400	-;-	1344	254.30070402228532	247.51825344556346	254.77529916107588	245.69059517316177	297.8250859676436	291.8967584220225	252.1980855429749	278.4708131876093	0.14296879532973464
gene_4451	hypothetical protein	NC_001145.3	99794	101050	-	1257	6.075093202520092	4.630149336815791	5.820703242567876	6.3417653398948906	5.190312701510801	5.275242622084745	5.508648593967919	5.602440221163479	0.02435665428352421
gene_4452	putative cystathionine gamma-synthase	NC_001145.3	101862	103811	+	1950	35.13904637073451	35.1090914874591	35.80589608722655	23.741843271586383	44.982710079760274	48.25870102425674	35.35134464847339	38.99441812520113	0.14150249123028413
gene_4453	F1F0 ATP synthase subunit i	NC_001145.3	103983	104162	-	180	673.0573866844253	546.2723295196377	519.1318916239359	1316.6765068221387	214.2857672480888	223.70936304766786	579.4872026093329	584.8905457059651	0.013389865632774852
gene_4454	Tda9p	NC_001145.3	104777	108532	+	3756	37.47531481231622	39.1056674934559	38.124809246134625	29.713095434363762	93.9199441225764	94.56360848477838	38.23526385063558	72.73221601390618	0.9276906657013072
gene_4455	tRNA dihydrouridine synthase	NC_001145.3	108806	110077	+	1272	62.792872773345266	62.37195086650774	59.821453891070234	46.03820195813209	60.55364818429268	68.18739537435467	61.66209251030775	58.259748505593144	-0.08188439799989118
gene_4456	hypothetical protein	NC_001145.3	110247	110852	+	606	76.28899486429297	74.811052807353	85.20538057752154	128.50889529010922	80.57342574726292	81.8639503205003	78.76847608305583	96.98209045262415	0.3000999686223096
gene_4457	peptidylprolyl isomerase CPR3	NC_001145.3	111002	111550	+	549	268.7943873987567	273.12221571917945	258.54736818326364	347.9267337179787	178.69505158058615	168.4170051939648	266.8213237670666	231.67959683084322	-0.20374297656146775
gene_4458	TRAPP subunit BET5	NC_001145.3	111865	112344	+	480	87.28533826465396	81.36649767961894	83.18304639276154	71.53999131504504	31.141876209064808	33.99600800899058	83.94496077901148	45.55929184436681	-0.881698417340185
gene_4459	War1p	NC_001145.3	112513	115347	-	2835	20.23849582199186	17.504053282338194	19.319279230918106	24.00888597421013	64.50817214734853	61.34911790128184	19.02060944508272	49.955392007613504	1.393076857186725
gene_4460	hydroxymethylglutaryl-CoA reductase (NADPH) HMG1	NC_001145.3	115734	118898	-	3165	150.17814042331705	158.53197072297766	156.73526242229076	155.96396210862903	485.1706587174144	468.5196965836747	155.14845785619517	369.88477246990607	1.2534265422268869
gene_4461	peptidylprolyl isomerase FPR3	NC_001145.3	120089	121324	-	1236	220.91635663903043	230.36028050471975	238.475261350671	193.4854134040747	198.7148291435564	226.05391532414998	229.9172994981404	206.0847192905937	-0.1578774917425606
gene_4462	ribosomal 60S subunit protein L6A	NC_001145.3;NC_001145.3	123227;124158	123742;124172	-;-	531	1983.044372052053	1965.1266598116545	1985.3502669089664	955.0213529869613	522.491478618754	524.0074337937513	1977.8404329242246	667.1734217998222	-1.567792316228075
gene_4463	Tcb3p	NC_001145.3	124730	129367	-	4638	106.93245195289977	114.22640203893238	101.09768729108139	71.85730046151726	324.0238072228886	287.20765386905833	107.41884709430451	227.6962538511547	1.0838633999271552
gene_4464	Golgi transport complex subunit COG8	NC_001145.3	129749	131572	-	1824	37.226959150986715	36.10690815504246	36.67480689678106	42.19111329905147	79.33763700880796	84.2085025969824	36.66955806760341	68.57908430161395	0.9031857224017974
gene_4466	dihydroxyacetone kinase	NC_001145.3	133475	135229	+	1755	81.96758808702126	74.61663738945447	72.66000203994741	127.88101011627103	234.55270255875	232.6968134408493	76.41474250547438	198.37684203862344	1.3763206946852693
gene_4467	FACT complex subunit POB3	NC_001145.3	135500	137158	+	1659	117.31453012561123	123.89472312709837	129.0316533424543	140.82529935950487	244.43901246638964	241.6842638340307	123.4136355317213	208.98285855330843	0.7598827994633468
gene_4468	Itt1p	NC_001145.3	137550	138944	+	1395	20.56492317395947	23.275999167553653	22.77781555223735	30.550103818099117	45.72418332283325	46.89104552964218	22.20624596458349	41.055110890191514	0.8865962458088082
gene_4469	Erv41p	NC_001145.3;NC_001145.3	139063;140184	140090;140214	-;-	1059	88.28536984080324	90.82603662554142	87.84291566920221	76.14333353240328	77.60753277497103	86.16229616071749	88.98477404518229	79.9710541560306	-0.1540806123652927
gene_4470	Sma2p	NC_001145.3	140424	141533	-	1110	7.437440619009257	6.3471904920190285	10.734815099787538	7.734053115140005	7.661890178420706	5.4706219784582535	8.173148736938607	6.955521757339656	-0.23273342549487752
gene_4471	origin recognition complex subunit 1	NC_001145.3	142210	144954	+	2745	38.49586750997578	43.018841331866675	41.809279862330406	37.41748179631552	117.39993015322051	111.17085377652666	41.10799623472429	88.66275524202088	1.1089091096259716
gene_4472	Ras family GTPase TEM1	NC_001145.3	145139	145876	-	738	50.338774921343145	50.0158162047841	53.819533698121795	58.162594565077285	35.590715667502636	30.088420881520396	51.39137494141635	41.280577038033435	-0.31606314153351056
gene_4473	ribosomal 40S subunit protein S1B	NC_001145.3	146482	147249	+	768	3273.46892057189	3390.071308960398	3267.4387725743113	1282.6896880314719	935.4920750103992	963.8063649905201	3310.326334035533	1060.6627093441305	-1.6420074939799523
gene_4474	Mft1p	NC_001145.3	147505	148683	-	1179	52.69133344396063	47.41609005128719	43.263207321495415	54.3506295341491	58.57638620276476	78.34712190577713	47.79021027224775	63.758045880896994	0.4158922673704364
gene_4475	DNA helicase PIF1	NC_001145.3	148953	151532	-	2580	37.27800905609233	37.57774229362429	34.435937871105466	42.54371576542546	109.4908822271088	125.23816743541931	36.43056307360737	92.42425514265119	1.3431221783589689
gene_4476	8-oxoguanine glycosylase OGG1	NC_001145.3	151871	153001	+	1131	37.04417539083457	37.51144928653156	38.999814548858154	26.837662524401136	34.354926929047686	31.651455732508467	37.851813075408096	30.94801506198576	-0.29051556296364667
gene_4477	lysophospholipase	NC_001145.3	153219	158258	-	5040	29.197488239595714	30.23703648598351	32.8501484632596	17.824164502813097	73.90016655960616	70.92270636358379	30.761557729612942	54.215679142001015	0.8175815300123022
gene_4478	Hug1p	NC_001145.3	158760	158966	+	207	8.973433790326387	8.138961973067879	4.0395439480512465	8.886955442862739	1.2357887384549526	2.539931632855618	7.050646570481838	4.22089193805777	-0.7402078743456907
gene_4479	ribonucleotide reductase inhibiting protein SML1	NC_001145.3	159383	159697	+	315	739.7243023282708	712.8039475529941	659.6575267167686	582.0532626720671	166.33716419603664	172.71535103418202	704.0619255326778	307.03525930076194	-1.197297987000395
gene_4480	calcineurin catalytic subunit A	NC_001145.3	160180	161994	+	1815	60.15414265944967	48.7750685815016	50.10202958709015	69.5973469227829	130.746448528534	114.2969234785028	53.01041360934715	104.88023964327324	0.9843951576324486
gene_4481	IMP dehydrogenase IMD4	NC_001145.3;NC_001145.3	162194;163717	163308;164176	-;-	1575	171.00800966136288	182.72286731951922	202.940917173026	40.685328394134466	57.58775521200079	63.49829082139045	185.55726471796936	53.9237914758419	-1.782870648997713
gene_4483	signal peptidase complex subunit SPC2	NC_001145.3	164790	165326	+	537	114.91676755321147	130.62847956977708	110.16784172290042	101.6290379415644	42.758290350541365	52.947805577220954	118.57102961529631	65.77837795644224	-0.8500662343504106
gene_4484	Cyb2p	NC_001145.3	165533	167308	-	1776	61.12646508748234	27.76895840258325	34.72336024602328	581.6076996630956	1046.218745975963	993.3086478029201	41.20626124536295	873.7116978139928	4.406221796238893
gene_4485	hypothetical protein	NC_001145.3	167623	167781	-	159	10.38435105295632	11.559280469468618	11.83281505537653	36.63773140123601	5.437470449201792	5.666001334831763	11.258815525933821	15.913734395089854	0.4992172392620302
gene_4487	hypothetical protein	NC_001145.3	169116	169754	-	639	69.11931317055787	63.2775635089221	60.194894324481965	114.19529130101088	86.0108961964647	88.70222779357312	64.19725700132065	96.30280509701623	0.585066143184096
gene_4488	Sur7p	NC_001145.3	170402	171310	+	909	312.421598015676	313.229160290246	297.35642938390106	199.00327617103528	144.83444014692046	132.46720362123915	307.66906256327434	158.7683066463983	-0.9544564362957665
gene_4489	transcription regulator GAL80	NC_001145.3	171594	172901	+	1308	44.49670608872855	43.325208334533556	52.58124264031615	33.05091341881177	46.9599720612882	41.22504419481041	46.801052354526085	40.41197655830346	-0.21175808524457762
gene_4490	Aim32p	NC_001145.3	173139	174074	+	936	22.27060544329936	20.454122091407474	18.537234126994786	41.928200038121645	35.590715667502636	38.8804919183283	20.420653887233872	38.799802541317526	0.9260201763510648
gene_4491	U2 snRNP complex subunit RSE1	NC_001145.3	174220	178305	-	4086	29.650105140283053	32.536290915163626	33.868995678980326	35.79250666800555	139.39696969771865	144.5807237163967	32.01846391147567	106.59006669404032	1.735096950937929
gene_4492	Gsf2p	NC_001145.3	178426	179637	+	1212	232.78360709707255	240.3557811479483	226.81189364259274	368.5776780269471	396.6881850440398	410.296648384369	233.31709396253788	391.85417048511863	0.7480248352921826
gene_4493	pheromone-regulated K(+) transporter PRM6	NC_001145.3	180017	181075	-	1059	0.194890441149676	0.43388234056787306	0.0	0.8685551353506077	0.9886309907639621	1.5630348509880725	0.20959092723918302	1.1400736590342142	2.443471983101723
gene_4494	Prp39p	NC_001145.3	181474	183363	+	1890	35.16256648209377	33.144249039242226	37.27441088255383	26.44221901213683	54.62186223970891	55.292357853703066	35.19374213462995	45.452146368516274	0.3690294594928907
gene_4496	gag-pol fusion protein	NC_001145.3	184461	189729	+	5269	4.152065207974138	4.418369873886847	3.769103802354705	3.2004171480038055	18.2896733291333	16.216486579001252	4.113179628071896	12.568859018712786	1.611527356608143
gene_4497	gag protein	NC_001145.3	184461	185783	+	1323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-inf
gene_4498	Rrn11p	NC_001145.3	190244	191767	-	1524	29.11655517924146	25.62724336365951	28.805606204361496	12.473226832206956	20.761250806043204	19.928694350097924	27.84980158242082	17.721057329449362	-0.6522024157680931
gene_4499	carnitine O-acetyltransferase CAT2	NC_001145.3	192788	194800	+	2013	7.997188385417555	6.69553950690532	7.99631035618341	344.2205245305553	656.6981356149619	544.7176455693433	7.563012749502096	515.2121019049536	6.090061429606465
gene_4500	Vps71p	NC_001145.3	194913	195755	-	843	35.49988338165896	31.249822289346355	31.493348413499177	39.27971053393424	37.07366215364858	36.731318998219706	32.74768469483483	37.694897228600844	0.20297628474106955
gene_4502	gag-pol fusion protein	NC_001145.3	196628	201896	+	5269	1.8410100450451365	2.528935388343129	2.6582100500817396	1.9202502888022832	7.909047926111697	7.6197948985668535	2.342718494490002	5.816364371160279	1.3119334275067096
gene_4503	gag protein	NC_001145.3	196628	197950	+	1323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-inf
gene_4504	Ymd8p	NC_001145.3	202775	204103	-	1329	68.01984349416706	73.64148827304246	62.761108596951956	46.37064899814271	65.99111863349447	76.58870769841555	68.14081345472049	62.98349177668424	-0.11354544932451016
gene_4505	hypothetical protein	NC_001145.3	204386	205408	-	1023	11.297930324477406	11.378490159095696	13.078171608940107	12.287975047829272	10.874940898403583	13.090416877025106	11.91819736417107	12.08444427441932	0.019984964922864813
gene_4506	Cgi121p	NC_001145.3;NC_001145.3	205642;206204	206097;206293	+;+	546	75.22235615077632	63.95711776238955	67.38491992463508	53.34614736993155	27.68166774139094	26.96235117954425	68.85479794593365	35.99672209695558	-0.935691669754013
gene_4507	AMP deaminase	NC_001145.3	206428	208860	-	2433	45.12903241201548	45.765581151777155	46.22563207138051	43.85400207439788	114.9283526763106	100.81574788873067	45.706748545057714	86.53270087981305	0.920838208398774
gene_4508	Src1p	NC_001145.3;NC_001145.3	209525;211571	211444;212155	+;+	2505	48.1162326034587	48.66895453552315	46.56602427780512	71.35639852296195	174.74052761753032	178.9674904381343	47.78373713892899	141.6881388595422	1.5681273650967529
gene_4509	recombinase RAD52	NC_001145.3	212515	213930	-	1416	63.8406581947373	58.30048820114936	62.0052879314222	78.38219387423217	109.24372447941782	109.02168085641806	61.382144775769625	98.88253307002269	0.6878966212597312
gene_4510	Ndc1p	NC_001145.3	214189	216156	+	1968	71.83762671066678	77.28066207160364	75.09949406165548	54.994810396800744	108.00793574096286	101.01112724510418	74.73926094797531	88.00462446095594	0.23571301924119986
gene_4511	Rcf1p	NC_001145.3	216435	216914	+	480	161.67136545571375	126.67646893650478	137.6222128801709	295.7412140970166	140.3856006884826	155.91272638606023	141.99001575746317	197.34651372385315	0.474941534976865
gene_4512	Usa1p	NC_001145.3	217362	219878	+	2517	27.223337474347357	27.01757926177349	25.580568529196988	39.345168048288016	105.28920051636197	96.71278140488698	26.60716175510595	80.44904998984566	1.5962607071775017
gene_4513	thioredoxin peroxidase TSA1	NC_001145.3	220138	220728	+	591	1290.018412341304	1247.3118848038412	1317.5936335632891	1103.4485970058074	668.0673920087474	696.3320261151863	1284.974643569478	822.6160050432471	-0.6434488453969647
gene_4514	Yox1p	NC_001145.3	221406	222563	+	1158	43.844290488485925	43.1177132883158	39.89572905688696	65.92693500165144	70.4399580919323	67.60125730523413	42.28591094456289	67.98938346627263	0.685132394948415
gene_4515	ribosomal 40S subunit protein S18B	NC_001145.3;NC_001145.3	222987;223782	223380;223828	-;-	441	3907.350499897971	4062.399032609322	3794.121043289031	1305.6569843503848	566.9798732031322	597.4700717901907	3921.2901919321084	823.3689764479026	-2.25171741587822
gene_4516	mitochondrial 54S ribosomal protein YmL6	NC_001145.3;NC_001145.3	224406;225339	225239;225365	-;-	861	109.54676256692295	107.44357909077507	99.3031095452563	117.15608333822709	88.48247367337461	91.63291813917574	105.43115040098478	99.09049171692583	-0.08948266383160619
gene_4517	ribosomal 40S subunit protein S17A	NC_001145.3;NC_001145.3	225889;226290	225891;226697	+;+	411	3354.448582836365	3443.3155909417096	3296.93129036041	1286.824661297734	514.0881151972603	542.5684726492346	3364.898488046161	781.1604163814096	-2.1068722320958497
gene_4518	Smc5-Smc6 complex subunit NSE5	NC_001145.3	226994	228664	-	1671	28.407818522337877	29.51386602213516	25.145617152389022	26.788506622202046	39.29808188286749	35.16828414723163	27.689100565620688	33.75162421743372	0.28563868711503604
gene_4519	adenine phosphoribosyltransferase APT1	NC_001145.3	228937	229500	+	564	308.11971415507236	303.6053213377187	301.3381607098814	227.7755042629474	131.98223726698893	130.90416877025106	304.3543987342241	163.55397010006246	-0.895985441758764
gene_4520	uracil-DNA glycosylase	NC_001145.3	229734	230813	-	1080	41.08669453070739	41.83549771762543	36.77668136038322	28.104996588053414	30.400402965991834	33.40986993987005	39.89962453623868	30.638423164638436	-0.38103315709763974
gene_4521	hypothetical protein	NC_001145.3	231149	233143	+	1995	23.173499191860422	20.037534678466084	22.214454463193096	32.27368029250153	59.070701698146735	59.59070369392026	21.8084961111732	50.31169522818951	1.2060034483829238
gene_4522	dolichyl-diphosphooligosaccharide--protein glycotransferase	NC_001145.3	233457	234455	+	999	78.91950879059824	95.05454360028497	83.70226198664746	67.82641819229926	60.80080593198367	62.13063532677588	85.89210479251022	63.585953150352935	-0.43381744843412673
gene_4523	hypothetical protein	NC_001145.3	234771	235952	-	1182	241.31096993173819	239.19984825970187	243.88746586359406	65.10709869498298	83.78647646724579	82.64546774599434	241.46609468501137	77.1796809694077	-1.6455276486414725
gene_4524	Psp2p	NC_001145.3;NC_001145.3	236588;236954	236591;238731	+;+	1782	42.50547397539003	44.779238440437275	40.94118594824161	47.314809070797	78.84332151342598	81.8639503205003	42.741966121356306	69.34069363490777	0.6980489613635433
gene_4525	salt homeostasis regulator	NC_001145.3	239458	241536	-	2079	65.71885660967271	59.82024943290661	58.118719962546834	58.547467639812176	128.52202879931508	127.58271971190142	61.21927533504205	104.88407205034288	0.7767377072087758
gene_4526	Taf11p	NC_001145.3	241989	243029	-	1041	50.159857085407545	45.904001403250014	45.78537852358949	61.850136583612446	58.32922845507377	66.8197398797401	47.283079004082346	62.333034972808775	0.39867294350510873
gene_4527	tRNA (carboxymethyluridine(34)-5-O)-methyltransferase	NC_001145.3	243225	244064	+	840	54.29995709074884	55.24716817237992	61.22073122698381	51.46499375214975	38.06229314441254	43.37421711491901	56.92261883003752	44.30050133716043	-0.3616790371073636
gene_4528	Ubx2p	NC_001145.3	244149	245903	+	1755	41.39539599229768	42.67548033151256	40.97547656023264	74.59725590115809	122.34308510704031	111.56161248927367	41.68211762801429	102.83398449915735	1.3028166099047904
gene_4529	Erv25p	NC_001145.3	246116	246751	+	636	668.1680880636584	687.2955512471548	573.8915301857617	537.0320102760121	319.08065226906876	333.903320042327	643.1183898321916	396.67199419580265	-0.6971378018249876
gene_4530	Rad33p	NC_001145.3	246895	247428	-	534	33.62517043903203	31.549908772004702	29.75192199941115	51.09999379646076	21.749881796807166	23.640902121194596	31.64233373681596	32.163592571487506	0.02357250666931985
gene_4531	transcription elongation factor SPT5	NC_001145.3	247677	250868	+	3192	95.95277009129707	103.83435115948423	105.96399564105668	106.81051334899315	285.96151407847606	316.5145573250847	101.91703896394598	236.4288615841846	1.2140108781188887
gene_4532	mitochondrial 54S ribosomal protein YmL39	NC_001145.3	251304	251516	-	213	291.6576625841764	235.133673493381	248.3039390884881	289.3267254391158	48.93723404281612	59.199944981173246	258.36509172201517	132.4879681543684	-0.9635498152605068
gene_4533	sterol 24-C-methyltransferase	NC_001145.3	251839	252990	-	1152	405.43251332699487	465.7301329603025	465.4548734673502	772.8874061714689	769.8963840574355	811.2150876628097	445.53917325154913	784.6662926305713	0.8165269398394316
gene_4534	hypothetical protein	NC_001145.3	253162	253272	-	111	7.437440619009257	15.178064220045504	15.066407157596542	22.09729461468573	1.9772619815279242	1.5630348509880725	12.5606373322171	8.545863815733908	-0.5556115519519482
gene_4535	DNA-binding transcription factor YAP1	NC_001145.3	253848	255800	+	1953	118.99333758416425	113.47833825960288	122.23808910082263	234.85588546699012	448.09699656376586	482.00087217344685	118.23658831486325	388.3179180680676	1.7155617199220012
gene_4536	Gis4p	NC_001145.3	256092	258416	-	2325	27.873608100532117	24.966802880668396	22.568019882677273	23.473029408438748	59.56501719352872	52.361667508100425	25.136143621292593	45.1332380366893	0.844426900559343
gene_4538	Trm12p	NC_001145.3	260221	261609	+	1389	25.557166360353627	21.502009296608737	24.832725620174646	31.785741281599776	46.712814313597214	42.78807904579848	23.963967092379004	40.42887821366516	0.7545193557898553
gene_4539	lactoylglutathione lyase GLO1	NC_001145.3	261705	262685	-	981	175.25180223125713	174.08146772254025	166.0011672413628	358.1687638577616	410.7761766624263	423.77782397414114	171.7781457317201	397.57425483144306	1.210677825902949
gene_4540	hypothetical protein	NC_001145.3	263483	264355	+	873	8.747299147271198	10.175609439618135	10.536130091308923	19.667351564273552	12.605045132240518	16.41186593537476	9.81967955939942	16.228087543962943	0.72474499182637
gene_4541	hypothetical protein	NC_001145.3	264541	266754	+	2214	20.321949875653345	21.09934155250228	21.150132541016287	25.619238082236418	61.29512142736565	52.55704686447394	20.857141323057306	46.490468791358666	1.1563934684998471
